Date,Open,High,Low,Close,Adj Close,SMA_5,EMA_5,SMA_10,SMA_20,EMA_20,SMA_50,EMA_50,BB_Upper,BB_Middle,OBV,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Target_Close_1d
2014-04-04,4263.939941,4267.060059,4118.709961,4127.72998,4127.72998,4221.7920896,4200.759329943034,4205.0190429,4251.89604485,4235.748247273012,4221.8252197599995,4229.344534259079,4375.606398123818,4251.896044849998,3946480000.0,4237.740234,4276.459961,4268.040039,4155.759766,4079.75
2014-04-07,4110.919922,4133.680176,4052.139893,4079.75,4079.75,4197.9440428,4160.422886628689,4190.3550292,4239.1610351,4220.891271342249,4220.85682132,4223.4780819351945,4377.79488458809,4239.161035099999,1391800000.0,4127.72998,4237.740234,4276.459961,4198.990234,4112.990234
2014-04-08,4085.179932,4120.240234,4066.110107,4112.990234,4112.990234,4166.9340818,4144.612002419126,4178.2270506,4229.45104975,4210.614982071558,4221.44442386,4219.145225153422,4374.710943610484,4229.451049749999,3590700000.0,4079.75,4127.72998,4237.740234,4268.040039,4183.899902
2014-04-09,4129.629883,4185.189941,4121.169922,4183.899902,4183.899902,4148.42207,4157.707968946084,4179.259033,4222.479540949999,4208.07068873141,4223.16322268,4217.763055617994,4362.33073346479,4222.479540949998,5548260000.0,4112.990234,4079.75,4127.72998,4276.459961,4054.110107
2014-04-10,4181.209961,4182.609863,4042.76001,4054.110107,4054.110107,4111.6960446,4123.17534829739,4169.5470457,4212.164050199999,4193.4077761855615,4223.21682618,4211.345292927092,4368.735048169009,4212.164050199999,3127050000.0,4183.899902,4112.990234,4079.75,4237.740234,3999.72998
2014-04-11,4015.070068,4067.219971,3991.639893,3999.72998,3999.72998,4086.0960446000004,4082.02689219826,4153.944067099999,4199.8805541,4174.962271786937,4220.74882812,4203.04665320446,4380.755269764364,4199.880554099998,862570000.0,4054.110107,4183.899902,4112.990234,4127.72998,4022.689941
2014-04-14,4038.060059,4050.790039,3986.5,4022.689941,4022.689941,4074.6840328000008,4062.247908465507,4136.314037800001,4187.0175414000005,4160.460145045324,4219.12502928,4195.973840961148,4379.503664481998,4187.017541399999,2753050000.0,3999.72998,4054.110107,4183.899902,4079.75,4034.159912
2014-04-15,4032.629883,4054.800049,3946.030029,4034.159912,4034.159912,4058.9179684,4052.885242977005,4112.9260251,4172.0600340500005,4148.43155142196,4219.8690283,4189.6281966881625,4363.237413220831,4172.06003405,5166160000.0,4022.689941,3999.72998,4054.110107,4112.990234,4086.22998
2014-04-16,4066.820068,4086.280029,4038.810059,4086.22998,4086.22998,4039.383984,4064.0001553180036,4093.9030270000003,4160.99152815,4142.507592238916,4220.9632275,4185.573364661176,4344.996639121709,4160.99152815,7029270000.0,4034.159912,4022.689941,3999.72998,4183.899902,4095.52002
2014-04-17,4080.300049,4110.459961,4064.699951,4095.52002,4095.52002,4047.6659666,4074.5067768786694,4079.6810055999995,4149.8030272000005,4138.032585359019,4222.642626919999,4182.041860948973,4320.691208822109,4149.8030272,8983990000.0,4086.22998,4034.159912,4022.689941,4054.110107,4121.549805
2014-04-21,4105.370117,4121.549805,4081.909912,4121.549805,4121.549805,4072.0299316000005,4090.187786252446,4079.0629881,4142.041015500001,4136.462796753399,4223.9312206800005,4179.669623460779,4302.96423941546,4142.0410155,10528430000.0,4095.52002,4086.22998,4034.159912,3999.72998,4161.459961
2014-04-22,4132.060059,4170.720215,4131.609863,4161.459961,4161.459961,4099.7839355999995,4113.945177834964,4087.2339842,4138.794506699999,4138.843479062599,4224.64322264,4178.9555190505525,4295.340311329468,4138.7945067,12404360000.0,4121.549805,4095.52002,4086.22998,4022.689941,4126.970215
2014-04-23,4160.899902,4161.439941,4125.410156,4126.970215,4126.970215,4118.3459962,4118.286856889977,4088.6319823000003,4133.42951645,4137.712692009018,4224.2192285,4176.916879676021,4283.7501887224,4133.42951645,10609600000.0,4161.459961,4121.549805,4095.52002,4034.159912,4148.339844
2014-04-24,4174.609863,4177.160156,4107.52002,4148.339844,4148.339844,4130.767969,4128.304519259985,4085.0759764999993,4132.16750475,4138.724801722445,4223.36502928,4175.796211610295,4281.5394695668565,4132.16750475,12740470000.0,4126.970215,4161.459961,4121.549805,4086.22998,4075.560059
2014-04-25,4125.160156,4126.97998,4068.100098,4075.560059,4075.560059,4126.7759768000005,4110.723032506657,4087.2209716999996,4128.3840087,4132.709111939354,4220.85042968,4171.865382096166,4279.456605467771,4128.3840087,10653330000.0,4148.339844,4126.970215,4161.459961,4095.52002,4074.399902
2014-04-28,4091.810059,4111.589844,4014.169922,4074.399902,4074.399902,4117.3459962,4098.615322337771,4094.6879639,4124.3160155000005,4127.155853849892,4217.52502928,4168.043206406121,4276.597680703554,4124.3160155,8305010000.0,4075.560059,4148.339844,4126.970215,4121.549805,4103.540039
2014-04-29,4089.51001,4111.450195,4070.25,4103.540039,4103.540039,4105.7620118,4100.256894558514,4102.7729737,4119.54350575,4124.906728626093,4214.71542966,4165.51367042941,4268.102176375744,4119.54350575,10216250000.0,4074.399902,4075.560059,4148.339844,4161.459961,4114.560059
2014-04-30,4085.189941,4116.140137,4070.629883,4114.560059,4114.560059,4103.2799806,4105.02461603901,4110.8129884,4111.869506749999,4123.921331518846,4211.55103514,4163.515489589041,4243.887840500857,4111.869506749999,12367650000.0,4103.540039,4074.399902,4075.560059,4126.970215,4127.450195
2014-05-01,4121.25,4149.560059,4105.609863,4127.450195,4127.450195,4099.1020508,4112.499809026007,4114.9350099,4104.419018449999,4124.257413755146,4209.34103514,4162.10116431104,4213.218602024326,4104.419018449999,14444690000.0,4114.560059,4103.540039,4074.399902,4148.339844,4123.899902
2014-05-02,4138.629883,4145.060059,4115.890137,4123.899902,4123.899902,4108.770019400001,4116.299840017338,4117.7729981,4098.72700185,4124.223365016562,4206.46803708,4160.60307559296,4189.439431183911,4098.72700185,12599900000.0,4127.450195,4114.560059,4103.540039,4075.560059,4138.060059
2014-05-05,4099.25,4138.339844,4086.350098,4138.060059,4138.060059,4121.5020508,4123.553246344893,4119.424023500001,4099.243505799999,4125.541145395937,4203.961035140001,4159.719035726569,4190.724985122455,4099.243505799999,14161070000.0,4123.899902,4127.450195,4114.560059,4074.399902,4080.76001
2014-05-06,4128.220215,4132.459961,4080.76001,4080.76001,4080.76001,4116.946045,4109.288834229928,4111.3540284,4099.2940063,4121.276275358228,4199.71683104,4156.622603345135,4190.733491357164,4099.2940063,12310460000.0,4138.060059,4123.899902,4127.450195,4103.540039,4067.669922
2014-05-07,4085.48999,4091.030029,4021.050049,4067.669922,4067.669922,4107.5680176000005,4095.415863486619,4105.4239991,4097.0279906999995,4116.170908371731,4195.318432600001,4153.134262900227,4189.240459117528,4097.0279906999995,9824430000.0,4080.76001,4138.060059,4123.899902,4114.560059,4051.5
2014-05-08,4053.280029,4109.200195,4039.909912,4051.5,4051.5,4092.3779786,4080.777242324413,4095.7400147000008,4090.4079956,4110.011774241089,4190.507231420001,4149.148605531591,4175.4553693630205,4090.4079955999996,7412490000.0,4067.669922,4080.76001,4138.060059,4127.450195,4071.870117
2014-05-09,4043.439941,4071.870117,4025.23999,4071.870117,4071.870117,4081.9720216,4077.808200549609,4095.3710205,4091.2959961,4106.379235456224,4185.56603024,4146.118076569568,4175.171647213326,4091.2959960999992,9388650000.0,4051.5,4067.669922,4080.76001,4123.899902,4143.859863
2014-05-12,4092.840088,4146.540039,4092.090088,4143.859863,4143.859863,4083.1319823999997,4099.825421366406,4102.3170166,4098.50249025,4109.948819031822,4182.28082516,4146.029519174683,4174.021465201711,4098.502490249999,11268670000.0,4071.870117,4051.5,4067.669922,4138.060059,4130.169922
2014-05-13,4144.899902,4155.129883,4128.009766,4130.169922,4130.169922,4093.0139647999995,4109.940254910937,4104.9800049,4103.8764893,4111.874638362125,4179.3382275,4145.40757418744,4171.984145525831,4103.876489299999,9345190000.0,4143.859863,4071.870117,4051.5,4080.76001,4100.629883
2014-05-14,4122.080078,4132.330078,4093.830078,4100.629883,4100.629883,4099.605957,4106.836797607291,4103.5869873,4107.19998785,4110.803709280018,4174.31142086,4143.651586297737,4167.403792767434,4107.199987849999,7580760000.0,4130.169922,4143.859863,4071.870117,4067.669922,4069.290039
2014-05-15,4096.529785,4098.25,4035.959961,4069.290039,4069.290039,4103.1639648,4094.321211404861,4097.770971700001,4106.3529908,4106.850026396206,4168.5378173399995,4140.735447188022,4168.168143546209,4106.352990799999,5497730000.0,4100.629883,4130.169922,4143.859863,4051.5,4090.590088
2014-05-16,4070.350098,4091.159912,4044.27002,4090.590088,4090.590088,4106.907959,4093.077503603241,4094.4399903,4106.106494199999,4105.301460834663,4163.30702144,4138.768962513982,4168.131434638517,4106.106494199999,7238800000.0,4069.290039,4100.629883,4130.169922,4071.870117,4125.810059
2014-05-19,4080.330078,4128.470215,4075.699951,4125.810059,4125.810059,4103.2979982,4103.988355402161,4093.2149903000004,4106.3195069,4107.2546606599335,4159.09881832,4138.260770219316,4168.583932234716,4106.3195068999985,8840200000.0,4090.590088,4069.290039,4100.629883,4143.859863,4096.890137
2014-05-20,4121.109863,4124.859863,4080.610107,4096.890137,4096.890137,4096.642041200001,4101.622282601441,4094.8280029999996,4103.091015700001,4106.2675631685115,4154.3476171600005,4136.63839244601,4160.054641885832,4103.091015699998,7042290000.0,4125.810059,4090.590088,4069.290039,4130.169922,4131.540039
2014-05-21,4105.959961,4133.609863,4103.609863,4131.540039,4131.540039,4102.824072400001,4111.594868067628,4101.2150147,4103.3195069,4108.674465628653,4150.83461912,4136.438457016755,4160.699573376143,4103.3195068999985,8745790000.0,4096.890137,4125.810059,4090.590088,4100.629883,4154.339844
2014-05-22,4136.089844,4164.850098,4131.470215,4154.339844,4154.339844,4119.8340334,4125.8431933784195,4111.498999099999,4103.6195069000005,4113.023549283067,4147.45481444,4137.140472192568,4161.992110386968,4103.619506899999,10581600000.0,4131.540039,4096.890137,4125.810059,4069.290039,4185.810059
2014-05-23,4159.779785,4186.580078,4148.299805,4185.810059,4185.810059,4138.878027600001,4145.832148585613,4122.8929933,4109.1320069,4119.955597827537,4145.96261718,4139.049083439919,4176.06033468773,4109.1320068999985,12118210000.0,4154.339844,4131.540039,4096.890137,4090.590088,4237.069824
2014-05-27,4206.439941,4237.069824,4204.720215,4237.069824,4237.069824,4161.129980600001,4176.244707057076,4132.2139894,4117.2655030000005,4131.109333653486,4145.79601562,4142.893034050118,4202.395634046079,4117.265502999999,13930540000.0,4185.810059,4154.339844,4131.540039,4125.810059,4225.080078
2014-05-28,4234.959961,4238.169922,4216.890137,4225.080078,4225.080078,4186.767968800001,4192.523164038051,4141.705005,4123.34250495,4140.0589283531535,4144.69861328,4146.116055381486,4220.22665352566,4123.342504949998,12145400000.0,4237.069824,4185.810059,4154.339844,4096.890137,4247.950195
2014-05-29,4238.040039,4247.950195,4228.959961,4247.950195,4247.950195,4210.05,4210.998841025367,4156.4370362,4130.01201175,4150.334287081425,4142.991416,4150.1095510528,4240.91105581228,4130.012011749999,13859400000.0,4225.080078,4237.069824,4185.810059,4131.540039,4242.620117
2014-05-30,4251.490234,4252.080078,4221.950195,4242.620117,4242.620117,4227.706054600001,4221.539266350245,4173.770044,4135.77050785,4159.123413740337,4141.69181638,4153.737416384063,4257.017204123292,4135.7705078499985,11955740000.0,4247.950195,4225.080078,4237.069824,4154.339844,4237.200195
2014-06-02,4247.959961,4247.959961,4207.609863,4237.200195,4237.200195,4237.984081799999,4226.759575900164,4188.4310547000005,4141.4355225,4166.559297669829,4140.0500195,4157.010466525865,4270.283517531678,4141.435522499998,10324430000.0,4242.620117,4247.950195,4225.080078,4185.810059,4234.080078
2014-06-03,4222.040039,4240.350098,4215.799805,4234.080078,4234.080078,4237.3861326,4229.199743266776,4199.258056600001,4146.23652345,4172.989848177464,4139.195820280001,4160.032804230734,4281.232565485227,4146.2365234499985,8605790000.0,4237.200195,4242.620117,4247.950195,4237.069824,4251.640137
2014-06-04,4222.209961,4256.189941,4216.22998,4251.640137,4251.640137,4242.6981444,4236.679874511185,4214.7330566,4154.7805298,4180.480351874849,4139.70082028,4163.6252486530575,4293.692303146656,4154.7805297999985,10215880000.0,4234.080078,4237.200195,4242.620117,4225.080078,4296.22998
2014-06-05,4259.120117,4299.5,4241.680176,4296.22998,4296.22998,4252.3541014,4256.529909674124,4231.2020507,4166.2085327,4191.5041259820055,4140.94001948,4168.825434196075,4312.009841223962,4166.208532699999,12142630000.0,4251.640137,4234.080078,4237.200195,4247.950195,4321.399902
2014-06-06,4312.759766,4322.509766,4305.740234,4321.399902,4321.399902,4268.1100584000005,4278.1532404494155,4247.9080565,4179.7035278,4203.875152269434,4143.89641596,4174.808746658974,4330.417909073082,4179.7035277999985,13759280000.0,4296.22998,4251.640137,4234.080078,4242.620117,4336.240234
2014-06-09,4324.350098,4346.740234,4320.279785,4336.240234,4336.240234,4287.9180662,4297.515571632944,4262.951074,4192.92203365,4216.481350529488,4147.59662104,4181.139393221368,4349.737365539215,4192.922033649998,15542340000.0,4321.399902,4296.22998,4251.640137,4237.200195,4338.0
2014-06-10,4329.200195,4338.870117,4319.930176,4338.0,4338.0,4308.7020506,4311.010381088629,4273.044091600001,4202.6290405,4228.054555240965,4151.24142572,4187.290789565628,4369.788390623934,4202.629040499998,17329460000.0,4336.240234,4321.399902,4296.22998,4234.080078,4331.930176
2014-06-11,4322.919922,4338.209961,4315.490234,4331.930176,4331.930176,4324.7600584,4317.983646059087,4283.7291014,4212.7170532,4237.94747150373,4153.9002245599995,4192.962922366976,4385.427412734347,4212.717053199998,15551000000.0,4338.0,4336.240234,4321.399902,4251.640137,4297.629883
2014-06-12,4323.109863,4328.350098,4284.529785,4297.629883,4297.629883,4325.0400389999995,4311.199058372725,4288.6970702,4222.5670532,4243.631510693851,4154.492021440001,4197.067509058467,4391.001340916881,4222.567053199999,13642810000.0,4331.930176,4338.0,4336.240234,4296.22998,4310.649902
2014-06-13,4315.310059,4317.669922,4288.410156,4310.649902,4310.649902,4322.890039,4311.016006248484,4295.5000487,4234.63504635,4250.01421462777,4155.17582026,4201.5217205463705,4391.608013698386,4234.635046349998,15397370000.0,4297.629883,4331.930176,4338.0,4321.399902,4321.100098
2014-06-16,4303.930176,4326.890137,4296.259766,4321.100098,4321.100098,4319.862011800001,4314.3773701656555,4303.890039,4246.16054685,4256.784298758459,4156.84301754,4206.211068681807,4392.634486024213,4246.160546849998,17072490000.0,4310.649902,4297.629883,4331.930176,4336.240234,4337.22998
2014-06-17,4316.009766,4346.120117,4311.149902,4337.22998,4337.22998,4319.7080078,4321.994906777104,4314.2050292,4256.7315429,4264.445792210035,4161.03301754,4211.349065204089,4397.335637338741,4256.731542899999,18886850000.0,4321.100098,4310.649902,4297.629883,4338.0,4362.839844
2014-06-18,4341.180176,4365.100098,4320.540039,4362.839844,4362.839844,4325.8899414,4335.609885851403,4325.3249999,4270.02902825,4273.81665428527,4166.6948144200005,4217.289880058831,4397.324582810474,4270.029028249999,20747510000.0,4337.22998,4321.100098,4310.649902,4331.930176,4359.330078
2014-06-19,4370.140137,4372.180176,4339.609863,4359.330078,4359.330078,4338.2299803999995,4343.516616567602,4331.6350096999995,4281.4185302,4281.960789877148,4171.6216113,4222.860083899661,4397.368392902793,4281.418530199999,18902050000.0,4362.839844,4337.22998,4321.100098,4297.629883,4368.040039
2014-06-20,4365.370117,4368.799805,4354.029785,4368.040039,4368.040039,4349.7080078,4351.691090711735,4336.2990234,4292.10353995,4290.158813603134,4175.30441404,4228.553415472224,4398.209862039978,4292.103539949999,21623430000.0,4359.330078,4362.839844,4337.22998,4310.649902,4368.680176
2014-06-23,4368.959961,4371.810059,4358.680176,4368.680176,4368.680176,4359.2240234,4357.354119141157,4339.5430176,4301.247045800001,4297.637038593311,4181.59581542,4234.048582551744,4400.43006959832,4301.247045799999,23336360000.0,4368.040039,4359.330078,4362.839844,4321.100098,4350.350098
2014-06-24,4367.899902,4399.870117,4342.899902,4350.350098,4350.350098,4361.848047,4355.019445427438,4340.7780274,4306.9110595,4302.657329965377,4188.60821778,4238.609426294814,4403.696527378716,4306.911059499998,21321660000.0,4368.680176,4368.040039,4359.330078,4337.22998,4379.759766
2014-06-25,4341.819824,4383.549805,4339.410156,4379.759766,4379.759766,4365.2320314,4363.266218951625,4345.5609864,4314.6450439,4310.000419111532,4195.74961428,4244.144733734233,4408.721043149473,4314.645043899998,23044480000.0,4350.350098,4368.680176,4368.040039,4362.839844,4379.049805
2014-06-26,4379.439941,4379.799805,4347.450195,4379.049805,4379.049805,4369.1759768,4368.527414301083,4353.7029786,4321.2000244,4316.57655110091,4202.647412140001,4249.435128685832,4414.0352366518855,4321.200024399999,21490410000.0,4379.759766,4350.350098,4368.680176,4359.330078,4397.930176
2014-06-27,4371.799805,4398.850098,4371.600098,4397.930176,4397.930176,4375.1540042,4378.328334867389,4362.431006000001,4328.96552735,4324.324515377014,4208.88141606,4255.258463874623,4420.177957167047,4328.965527349998,25455340000.0,4379.049805,4379.759766,4350.350098,4368.040039,4408.180176
2014-06-30,4398.370117,4417.459961,4396.589844,4408.180176,4408.180176,4383.0540042,4388.27894857826,4371.139013800001,4337.5145264,4332.310768769679,4215.13461918,4261.255393761892,4424.6820816139525,4337.514526399998,27303450000.0,4397.930176,4379.049805,4379.759766,4368.680176,4458.649902
2014-07-01,4424.709961,4471.600098,4424.430176,4458.649902,4458.649902,4404.713965,4411.735933052173,4383.281005999999,4348.7430176,4344.343067172567,4221.87662112,4268.996354869269,4437.56241550736,4348.743017599999,29246000000.0,4408.180176,4397.930176,4379.049805,4350.350098,4457.72998
2014-07-02,4457.859863,4466.919922,4450.870117,4457.72998,4457.72998,4420.3080078,4427.067282034783,4392.7700196000005,4359.04750975,4355.141820775179,4227.802021500001,4276.397673501847,4448.232670630149,4359.047509749999,27646520000.0,4458.649902,4408.180176,4397.930176,4379.759766,4485.930176
2014-07-03,4472.890137,4485.930176,4463.850098,4485.930176,4485.930176,4441.684082,4446.688246689855,4405.4300294,4368.53251955,4367.597854606114,4234.98122072,4284.614634384128,4468.65626831999,4368.532519549999,28648250000.0,4457.72998,4458.649902,4408.180176,4379.049805,4451.529785
2014-07-07,4477.740234,4478.02002,4447.600098,4451.529785,4451.529785,4452.4040038,4448.302092793237,4413.779004,4375.0390137,4375.591371786484,4241.04501954,4291.160326565143,4478.908353210188,4375.039013699999,26956860000.0,4485.930176,4457.72998,4458.649902,4397.930176,4391.459961
2014-07-08,4442.870117,4443.560059,4372.040039,4391.459961,4391.459961,4449.059960799999,4429.354715528825,4416.0569825,4377.800000050001,4377.102665997295,4247.36301758,4295.093645562588,4480.324182312504,4377.800000049999,24735040000.0,4451.529785,4485.930176,4457.72998,4408.180176,4419.029785
2014-07-09,4403.029785,4421.930176,4388.009766,4419.029785,4419.029785,4441.135937399999,4425.913072019217,4422.9249512,4381.8514893,4381.095724949933,4254.25561524,4299.95388632484,4484.168255866476,4381.851489299999,26472000000.0,4391.459961,4451.529785,4485.930176,4458.649902,4396.200195
2014-07-10,4352.040039,4415.850098,4351.040039,4396.200195,4396.200195,4428.8299804,4416.008779679479,4424.5689941,4385.064990249999,4382.534245907083,4260.10881836,4303.728251370925,4484.915698479574,4385.064990249999,24789080000.0,4419.029785,4391.459961,4451.529785,4457.72998,4415.490234
2014-07-11,4401.049805,4417.160156,4389.290039,4415.490234,4415.490234,4414.741992,4415.835931119653,4428.2130369999995,4390.958007800001,4385.672911439741,4266.12742186,4308.111074219125,4483.085163438626,4390.958007799999,26300330000.0,4396.200195,4419.029785,4391.459961,4485.930176,4440.419922
2014-07-14,4441.390137,4451.600098,4432.950195,4440.419922,4440.419922,4412.520019400001,4424.030594746436,4432.4620116,4397.4465088,4390.88691244548,4272.3868164000005,4313.299656485042,4484.155378271292,4397.446508799999,27879990000.0,4415.490234,4396.200195,4419.029785,4451.529785,4416.390137
2014-07-15,4444.910156,4451.930176,4389.700195,4416.390137,4416.390137,4417.5060546,4421.483775497624,4433.2830077,4402.21101075,4393.315790974482,4278.2366211,4317.342420426805,4481.795201712116,4402.211010749999,26107960000.0,4440.419922,4415.490234,4396.200195,4391.459961,4425.970215
2014-07-16,4446.169922,4448.870117,4419.709961,4425.970215,4425.970215,4418.8941406,4422.979255331749,4430.015039,4406.6480225,4396.42573611977,4283.99482422,4321.602333939479,4480.966850827143,4406.648022499999,28167300000.0,4416.390137,4440.419922,4415.490234,4419.029785,4363.450195
2014-07-17,4411.52002,4425.379883,4352.22998,4363.450195,4363.450195,4412.3441406,4403.136235221166,4420.5870605,4406.678540049999,4393.285208394077,4289.64862792,4323.243426530088,4480.925854331929,4406.678540049998,26112060000.0,4425.970215,4416.390137,4440.419922,4396.200195,4432.149902
2014-07-18,4379.939941,4434.439941,4378.220215,4432.149902,4432.149902,4415.6760742,4412.807457480778,4415.2090331,4410.31953125,4396.9866077851175,4296.9382275200005,4327.5142687053785,4482.0204314858465,4410.319531249998,27935640000.0,4363.450195,4425.970215,4416.390137,4415.490234,4424.700195
2014-07-21,4421.200195,4432.419922,4404.509766,4424.700195,4424.700195,4412.5321288,4416.771703320519,4412.5260741,4413.15253905,4399.625997043678,4304.40223142,4331.325481501247,4482.382337308014,4413.152539049998,26377820000.0,4432.149902,4363.450195,4425.970215,4440.419922,4456.02002
2014-07-22,4444.939941,4464.129883,4443.350098,4456.02002,4456.02002,4420.4581054,4429.854475547013,4418.98208,4417.51953125,4404.996856372851,4312.08522948,4336.215463403159,4485.991777108375,4417.519531249998,28102260000.0,4424.700195,4432.149902,4363.450195,4416.390137,4473.700195
2014-07-23,4468.160156,4480.72998,4457.950195,4473.700195,4473.700195,4430.0041014,4444.469715364676,4424.449121000001,4423.6870361,4411.540031480198,4318.682036120001,4341.607021504997,4488.995556461812,4423.687036099998,30012070000.0,4456.02002,4424.700195,4432.149902,4425.970215,4472.109863
2014-07-24,4481.609863,4485.5,4465.939941,4472.109863,4472.109863,4451.736035,4453.683097909784,4432.0400878,4428.304540949999,4417.308586863036,4325.52083494,4346.724779994997,4493.595814861411,4428.304540949999,28076980000.0,4473.700195,4456.02002,4424.700195,4363.450195,4449.560059
2014-07-25,4448.060059,4457.950195,4430.430176,4449.560059,4449.560059,4455.2180664,4452.3087516065225,4435.4470703,4431.83005365,4420.380155637985,4332.49943846,4350.75753603441,4493.623152751989,4431.830053649998,26365550000.0,4472.109863,4473.700195,4456.02002,4432.149902,4444.910156
2014-07-28,4451.120117,4455.390137,4413.919922,4444.910156,4444.910156,4459.2600586,4449.842553071016,4435.8960937,4434.17905265,4422.716346148653,4340.011840800001,4354.449795640904,4494.184830587992,4434.179052649999,24582300000.0,4449.560059,4472.109863,4473.700195,4424.700195,4442.700195
2014-07-29,4456.069824,4470.970215,4441.029785,4442.700195,4442.700195,4456.5960936,4447.461767047344,4438.5270995,4435.9050536,4424.619569848782,4347.05404294,4357.91059561577,4494.79572115286,4435.905053599999,22491490000.0,4444.910156,4449.560059,4472.109863,4456.02002,4462.899902
